id_aluno,mun_formacao,uf_formacao,mun_trabalho,uf_trabalho,cbo_descricao,cnae_descricao,tipo_vinculo,natureza_juridica,remun_media_nominal,tempo_emprego_meses,carga_horaria,tipo_salario,mobilidade_mun,mobilidade_uf,setor_simplificado,ano_admissao,mes_ano_admissao
57062,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,Corretagem na compra e venda e avaliação de imóveis,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1512.43,8.0,44.0,Mensal,Não,Não,Setor Privado,2023.0,2023-05
58309,Caaporã,Pb,João Pessoa,Pb,Tecnólogo Em Logística De Transporte,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,2413.32,20.0,44.0,Mensal,Sim,Não,Setor Privado,2023.0,2023-05
57641,Pedras De Fogo,Pb,Pedras De Fogo,Pb,Atendente De Lojas E Mercados,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1424.1,18.8,44.0,Mensal,Não,Não,Setor Privado,2023.0,2023-04
55522,João Pessoa,Pb,Santa Rita,Pb,Assistente De Vendas,Serviços combinados de escritório e apoio administrativo,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1419.49,7.5,44.0,Mensal,Sim,Não,Setor Privado,2023.0,2023-04
58423,João Pessoa,Pb,Santa Rita,Pb,Secretária(O) Executiva(O),Atividades de associações de defesa de direitos sociais,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Associação Privada,1070.6,4.7,44.0,Mensal,Sim,Não,Terceiro Setor,2023.0,2023-04
57327,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,Atividades de apoio à gestão de saúde,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Fundação Pública De Direito Privado Estadual Ou Do Distrito Federal,1242.59,8.4,44.0,Mensal,Não,Não,Setor Público,2023.0,2023-04
57023,Guarabira,Pb,Guarabira,Pb,Assistente Administrativo,Abate de aves,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,3484.22,9.0,44.0,Mensal,Não,Não,Setor Privado,2023.0,2023-04
55740,João Pessoa,Pb,João Pessoa,Pb,Administrador,Atividade médica ambulatorial restrita a consultas,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,3597.22,21.0,40.0,Mensal,Não,Não,Setor Privado,2023.0,2023-03
55574,Mamanguape,Pb,João Pessoa,Pb,Comprador,,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,4671.12,21.1,44.0,Mensal,Sim,Não,Setor Privado,2023.0,2023-03
55878,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,Ensino fundamental,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,1845.56,9.5,44.0,Mensal,Não,Não,Setor Privado,2023.0,2023-03
56187,Santa Rita,Pb,Santa Rita,Pb,Agente De Microcrédito,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,2383.47,10.0,40.0,Mensal,Não,Não,Setor Privado,2023.0,2023-03
56340,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Contabilidade,Atividade médica ambulatorial restrita a consultas,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1600.0,22.0,44.0,Mensal,Não,Não,Setor Privado,2023.0,2023-03
58081,João Pessoa,Pb,João Pessoa,Pb,Assistente Comercial De Seguros,"Corretores e agentes de seguros, de planos de previdência complementar e de saúde","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1011.29,10.0,44.0,Tarefa,Não,Não,Setor Privado,2023.0,2023-03
55616,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,Atividades de fonoaudiologia,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1604.4,10.0,44.0,Mensal,Não,Não,Setor Privado,2023.0,2023-03
56545,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,"Representantes comerciais e agentes do comércio de produtos alimentícios, bebidas e fumo","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Tempo Determinado Ou Obra Certa",Sociedade Empresária Limitada,950.0,2.1,20.0,Mensal,Não,Não,Setor Privado,2023.0,2023-02
56430,João Pessoa,Pb,João Pessoa,Pb,Dirigente Do Serviço Público Municipal,Administração pública em geral,"Servidor Público Não-Efetivo (Demissível Ad Nutum Ou Admitido Por Legislação Especial, Não Regido Pela Clt)",Órgão Público Do Poder Executivo Municipal,1500.0,11.0,40.0,Outros/Não Informado,Não,Não,Setor Público,2023.0,2023-02
56881,Recife,Pe,Cabedelo,Pb,Agente De Defesa Ambiental,Locação de mão de obra temporária,"Trabalhador Temporário, Regido Pela Lei Nr. 6.019, De 3 De Janeiro De 1974",Sociedade Empresária Limitada,3178.33,5.9,44.0,Mensal,Sim,Sim,Setor Privado,2023.0,2023-01
56449,Olinda,Pe,Bayeux,Pb,Auxiliar De Escritório,Limpeza em prédios e em domicílios,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1253.23,8.3,40.0,Mensal,Sim,Sim,Setor Privado,2023.0,2023-01
56430,João Pessoa,Pb,João Pessoa,Pb,Técnico Em Secretariado,Ensino fundamental,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Tempo Determinado Ou Obra Certa",Associação Privada,564.2,0.6,44.0,Mensal,Não,Não,Terceiro Setor,2023.0,2023-01
57073,João Pessoa,Pb,Santa Rita,Pb,Assistente Administrativo,Serviços de prótese dentária,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1891.25,24.0,44.0,Mensal,Sim,Não,Setor Privado,2023.0,2023-01
57542,Caaporã,Pb,João Pessoa,Pb,Administrador,Administração pública em geral,"Servidor Público Não-Efetivo (Demissível Ad Nutum Ou Admitido Por Legislação Especial, Não Regido Pela Clt)",Município,2758.75,12.0,40.0,Outros/Não Informado,Sim,Não,Outros,2023.0,2023-01
58307,Santa Rita,Pb,João Pessoa,Pb,Vendedor Em Comércio Atacadista,Fabricação de águas envasadas,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,5403.9,24.4,44.0,Mensal,Sim,Não,Setor Privado,2022.0,2022-12
55872,Cabedelo,Pb,João Pessoa,Pb,Assistente Administrativo,Administração de consórcios para aquisição de bens e direitos,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,2068.84,24.5,44.0,Mensal,Sim,Não,Setor Privado,2022.0,2022-12
57391,Santa Rita,Pb,Santa Rita,Pb,Supervisor De Vendas Comercial,Comércio a varejo de motocicletas e motonetas novas,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,2958.53,18.0,44.0,Mensal,Não,Não,Setor Privado,2022.0,2022-12
57950,Natal,Rn,João Pessoa,Pb,Analista De Crédito (Instituições Financeiras),Serviços combinados de escritório e apoio administrativo,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1210.0,6.9,44.0,Mensal,Sim,Sim,Setor Privado,2022.0,2022-12
56187,Fortaleza,Ce,Santa Rita,Pb,Agente De Microcrédito,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1515.42,2.8,40.0,Mensal,Sim,Sim,Setor Privado,2022.0,2022-12
56187,Santa Rita,Pb,Santa Rita,Pb,Agente De Microcrédito,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,3041.87,24.8,40.0,Mensal,Não,Não,Setor Privado,2022.0,2022-12
56205,João Pessoa,Pb,João Pessoa,Pb,Analista De Suporte Computacional,Desenvolvimento de programas de computador sob encomenda,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,2615.09,12.8,40.0,Mensal,Não,Não,Setor Privado,2022.0,2022-12
56979,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,Educação superior - pós-graduação e extensão,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1516.92,6.0,40.0,Mensal,Não,Não,Setor Privado,2022.0,2022-11
56404,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,Serviços de reservas e outros serviços de turismo não especificados anteriormente,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,2596.3,25.7,44.0,Mensal,Não,Não,Setor Privado,2022.0,2022-11
55740,Campina Grande,Pb,João Pessoa,Pb,Assistente Administrativo,Consultoria em tecnologia da informação,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Tempo Determinado Ou Obra Certa",Sociedade Empresária Limitada,738.83,2.2,40.0,Mensal,Sim,Não,Setor Privado,2022.0,2022-11
56790,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,Serviços advocatícios,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Simples Pura,2365.96,26.2,40.0,Mensal,Não,Não,Setor Privado,2022.0,2022-10
57839,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,Serviços advocatícios,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Simples Pura,2311.8,26.2,40.0,Mensal,Não,Não,Setor Privado,2022.0,2022-10
57496,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,Educação profissional de nível técnico,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Fundação Privada,2267.8,26.4,8.0,Mensal,Não,Não,Outros,2022.0,2022-10
57117,João Pessoa,Pb,João Pessoa,Pb,Secretária(O) Executiva(O),Educação superior - graduação,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,3602.15,26.7,44.0,Mensal,Não,Não,Setor Privado,2022.0,2022-10
57721,Solânea,Pb,João Pessoa,Pb,Assistente Administrativo,Incorporação de empreendimentos imobiliários,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1612.13,12.5,44.0,Mensal,Sim,Não,Setor Privado,2022.0,2022-09
57917,Cabedelo,Pb,João Pessoa,Pb,Promotor De Vendas Especializado,Comércio atacadista de equipamentos de informática,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,3785.3,27.5,44.0,Mensal,Sim,Não,Setor Privado,2022.0,2022-09
56316,Bayeux,Pb,João Pessoa,Pb,Auxiliar De Escritório,"Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1464.76,9.1,44.0,Mensal,Sim,Não,Setor Privado,2022.0,2022-09
57327,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,Serviços de engenharia,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,680.12,7.9,25.0,Mensal,Não,Não,Setor Privado,2022.0,2022-08
58309,Recife,Pe,João Pessoa,Pb,Assistente Administrativo,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1582.24,8.4,44.0,Mensal,Sim,Sim,Setor Privado,2022.0,2022-08
58296,Camutanga,Pe,Ferreiros,Pe,Auxiliar De Laboratório De Análises Físico-Químicas,Fabricação de açúcar de cana refinado,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Tempo Determinado Ou Obra Certa",Sociedade Anônima Fechada,1421.23,8.0,42.0,Tarefa,Sim,Não,Setor Privado,2022.0,2022-08
55616,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,Atividades de fonoaudiologia,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1590.0,7.0,44.0,Mensal,Não,Não,Setor Privado,2022.0,2022-08
55616,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,Atividades de fonoaudiologia,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1754.0,29.0,44.0,Mensal,Não,Não,Setor Privado,2022.0,2022-08
56232,Caaporã,Pb,Caaporã,Pb,Analista De Planejamento De Manutenção,Fabricação de álcool,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,1902.82,25.7,44.0,Mensal,Não,Não,Setor Privado,2022.0,2022-07
57960,João Pessoa,Pb,João Pessoa,Pb,Recepcionista De Consultório Médico Ou Dentário,"Serviços de diagnóstico por imagem sem uso de radiação ionizante, exceto ressonância magnética","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1859.18,19.0,44.0,Mensal,Não,Não,Setor Privado,2022.0,2022-06
57382,João Pessoa,Pb,João Pessoa,Pb,Tecnólogo Em Logística De Transporte,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,2573.67,32.6,44.0,Mensal,Não,Não,Setor Privado,2022.0,2022-04
55838,João Pessoa,Pb,Santa Rita,Pb,Auxiliar De Contabilidade,Serviços advocatícios,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Simples Pura,2154.96,21.0,44.0,Mensal,Sim,Não,Setor Privado,2022.0,2022-04
57158,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,Corretagem na compra e venda e avaliação de imóveis,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1543.29,21.9,44.0,Mensal,Não,Não,Setor Privado,2022.0,2022-03
56263,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Pessoal,Atividades de contabilidade,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1743.09,34.0,44.0,Mensal,Não,Não,Setor Privado,2022.0,2022-03
55939,João Pessoa,Pb,João Pessoa,Pb,Supervisor De Telemarketing E Atendimento,Desenvolvimento de programas de computador sob encomenda,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,3516.32,34.2,44.0,Mensal,Não,Não,Setor Privado,2022.0,2022-02
56273,João Pessoa,Pb,João Pessoa,Pb,Caixa De Banco,"Bancos múltiplos, com carteira comercial","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Aberta,4826.9,22.5,30.0,Mensal,Não,Não,Setor Privado,2022.0,2022-02
55568,Alhandra,Pb,João Pessoa,Pb,Frentista,Comércio varejista de combustíveis para veículos automotores,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,2389.53,18.7,44.0,Mensal,Sim,Não,Setor Privado,2022.0,2022-01
57611,João Pessoa,Pb,João Pessoa,Pb,Comprador,Serviços combinados de escritório e apoio administrativo,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Aberta,4070.9,23.4,43.0,Mensal,Não,Não,Setor Privado,2022.0,2022-01
55728,João Pessoa,Pb,Santa Rita,Pb,Operador De Telemarketing Ativo E Receptivo,Atividades de teleatendimento,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,1212.0,12.5,42.0,Mensal,Sim,Não,Setor Privado,2022.0,2022-01
56048,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,Serviços combinados de escritório e apoio administrativo,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1913.05,23.2,40.0,Mensal,Não,Não,Setor Privado,2022.0,2022-01
57101,João Pessoa,Pb,Esperança,Pb,Assistente De Vendas,Atividades de cobrança e informações cadastrais,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1438.26,23.9,44.0,Mensal,Sim,Não,Setor Privado,2022.0,2022-01
56867,João Pessoa,Pb,João Pessoa,Pb,Escriturário De Banco,"Bancos múltiplos, com carteira comercial","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Aberta,3599.6,24.0,30.0,Mensal,Não,Não,Setor Privado,2021.0,2021-12
55674,Cabedelo,Pb,João Pessoa,Pb,Gerente De Loja E Supermercado,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Aberta,2803.73,17.1,44.0,Mensal,Sim,Não,Setor Privado,2021.0,2021-12
58250,Alhandra,Pb,Conde,Pb,Estoquista,Comércio atacadista de equipamentos elétricos de uso pessoal e doméstico,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,1630.32,23.8,44.0,Mensal,Sim,Não,Setor Privado,2021.0,2021-11
55913,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,Administração pública em geral,"Servidor Regido Pelo Regime Jurídico Único (Federal, Estadual E Municipal) E Militar, Vinculado A Regime Próprio De Previdência",Fundo Público Da Administração Direta Municipal,1927.04,19.5,40.0,Outros/Não Informado,Não,Não,Outros,2021.0,2021-10
58338,Jacaraú,Pb,Jacaraú,Pb,Auxiliar De Cartório,Cartórios,"Trabalhador Urbano Vinculado A Empregador Pessoa Física Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Serviço Notarial E Registral (Cartório),1451.22,39.0,44.0,Mensal,Não,Não,Outros,2021.0,2021-10
56483,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,Planos de saúde,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1529.05,27.5,44.0,Mensal,Não,Não,Setor Privado,2021.0,2021-09
56376,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Pessoal,Fabricação de azulejos e pisos,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,3129.89,29.9,44.0,Mensal,Não,Não,Setor Privado,2021.0,2021-09
56715,João Pessoa,Pb,João Pessoa,Pb,Supervisor De Compras,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,2257.28,28.0,44.0,Mensal,Não,Não,Setor Privado,2021.0,2021-09
55913,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,Administração pública em geral,"Servidor Regido Pelo Regime Jurídico Único (Federal, Estadual E Municipal) E Militar, Vinculado A Regime Próprio De Previdência",Órgão Público Do Poder Executivo Municipal,1925.45,28.3,40.0,Outros/Não Informado,Não,Não,Setor Público,2021.0,2021-08
55784,João Pessoa,Pb,Santa Rita,Pb,Gerente De Contas - Pessoa Física E Jurídica,"Bancos múltiplos, com carteira comercial","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Aberta,5862.35,40.4,40.0,Mensal,Sim,Não,Setor Privado,2021.0,2021-08
57723,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,Cooperativas de crédito mútuo,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Cooperativa,2532.61,28.6,40.0,Mensal,Não,Não,Outros,2021.0,2021-08
57622,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1589.94,40.9,44.0,Mensal,Não,Não,Setor Privado,2021.0,2021-08
58241,Pedras De Fogo,Pb,João Pessoa,Pb,Analista De Recursos Humanos,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,2519.97,28.9,44.0,Mensal,Sim,Não,Setor Privado,2021.0,2021-08
55542,João Pessoa,Pb,João Pessoa,Pb,Administrador,"Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências","Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,2102.95,29.0,44.0,Mensal,Não,Não,Setor Privado,2021.0,2021-08
57183,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,Outras atividades de atenção à saúde humana não especificadas anteriormente,"Servidor Regido Pelo Regime Jurídico Único (Federal, Estadual E Municipal) E Militar, Vinculado A Regime Próprio De Previdência",Autarquia Estadual Ou Do Distrito Federal,1900.0,29.1,40.0,Outros/Não Informado,Não,Não,Setor Público,2021.0,2021-07
55935,João Pessoa,Pb,João Pessoa,Pb,Auxiliar De Escritório,Comércio atacadista de materiais de construção em geral,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1450.0,22.8,44.0,Mensal,Não,Não,Setor Privado,2021.0,2021-07
57223,João Pessoa,Pb,João Pessoa,Pb,Assistente Administrativo,Atividades de contabilidade,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1439.62,30.0,44.0,Mensal,Não,Não,Setor Privado,2021.0,2021-07
57641,Pedras De Fogo,Pb,Pedras De Fogo,Pb,Arquivista De Documentos,Administração pública em geral,"Contrato De Trabalho Por Tempo Determinado, Regido Por Lei Municipal",Município,1302.0,30.0,40.0,Outros/Não Informado,Não,Não,Outros,2021.0,2021-07
58111,João Pessoa,Pb,João Pessoa,Pb,Atendente De Agência,Cooperativas de crédito mútuo,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Cooperativa,2819.76,42.0,40.0,Mensal,Não,Não,Outros,2021.0,2021-07
57198,João Pessoa,Pb,João Pessoa,Pb,Supervisor Administrativo,Ensino fundamental,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Empresário (Individual),4477.71,46.0,44.0,Mensal,Não,Não,Setor Privado,2021.0,2021-03
58471,Santa Rita,Pb,João Pessoa,Pb,Gerente Administrativo,Atividades de monitoramento de sistemas de segurança eletrônico,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Empresária Limitada,1742.63,25.5,44.0,Mensal,Sim,Não,Setor Privado,2021.0,2021-02
56627,João Pessoa,Pb,João Pessoa,Pb,Gerente Administrativo,Atividades de teleatendimento,"Trabalhador Urbano Vinculado A Empregador Pessoa Jurídica Por Contrato De Trabalho Regido Pela Clt, Por Prazo Indeterminado",Sociedade Anônima Fechada,8655.91,44.8,44.0,Mensal,Não,Não,Setor Privado,2021.0,2021-01
